group,sensitivity,specificity,group_type,boot_id
Non-Hispanic Asian,0.3125,0.968421052631579,race,4959
Non-Hispanic Black,NA,0.9566929133858267,race,4959
Non-Hispanic White,0.5329949238578681,0.9219219219219219,race,4959
Other Hispanic,0.6046511627906976,0.9473684210526315,race,4959
Other Race - Including Multi-Racial,0.3548387096774194,0.9215686274509803,race,4959
Above 4x poverty line,0.4166666666666667,0.9924812030075187,income,4959
Below poverty line,NA,0.9090909090909091,income,4959
Middle (2-4x),0.5031055900621118,0.9397590361445783,income,4959
Near poverty (1-2x),0.5078125,0.9117647058823529,income,4959
Mexican American,0.4262295081967213,0.94,race,4960
Non-Hispanic Asian,0.34375,0.968421052631579,race,4960
Non-Hispanic Black,NA,0.937007874015748,race,4960
Non-Hispanic White,0.5888324873096447,0.9129129129129129,race,4960
Other Hispanic,0.5348837209302325,0.968421052631579,race,4960
Other Race - Including Multi-Racial,0.6129032258064516,0.9411764705882353,race,4960
Above 4x poverty line,0.39655172413793105,0.9763513513513513,income,4960
Below poverty line,NA,0.8680555555555556,income,4960
Middle (2-4x),0.5165562913907285,0.9441624365482234,income,4960
Near poverty (1-2x),0.635036496350365,0.9246861924686193,income,4960
Mexican American,0.39344262295081966,0.9333333333333333,race,4961
Non-Hispanic Asian,0.3125,0.9736842105263158,race,4961
Non-Hispanic Black,0.5757575757575758,0.9133858267716536,race,4961
Non-Hispanic White,0.5532994923857868,0.8948948948948949,race,4961
Other Hispanic,0.6046511627906976,0.9052631578947369,race,4961
Other Race - Including Multi-Racial,0.6129032258064516,0.9019607843137255,race,4961
Above 4x poverty line,0.3698630136986301,0.9820143884892086,income,4961
Below poverty line,0.5578947368421052,0.875,income,4961
Middle (2-4x),0.5153374233128835,0.937984496124031,income,4961
Near poverty (1-2x),0.6136363636363636,0.8508064516129032,income,4961
Mexican American,0.3442622950819672,0.94,race,4962
Non-Hispanic Asian,0.375,0.9842105263157894,race,4962
Non-Hispanic Black,NA,0.905511811023622,race,4962
Non-Hispanic White,0.5279187817258884,0.9039039039039038,race,4962
Other Hispanic,0.5581395348837209,0.9368421052631579,race,4962
Other Race - Including Multi-Racial,0.5483870967741935,0.9411764705882353,race,4962
Above 4x poverty line,0.38181818181818183,0.9821428571428571,income,4962
Below poverty line,NA,0.903448275862069,income,4962
Middle (2-4x),0.49693251533742333,0.9172749391727494,income,4962
Near poverty (1-2x),0.5153846153846153,0.8987341772151899,income,4962
Mexican American,0.3114754098360656,0.92,race,4963
Non-Hispanic Asian,0.4375,0.968421052631579,race,4963
Non-Hispanic Black,0.6666666666666666,0.9015748031496063,race,4963
Non-Hispanic White,0.5380710659898477,0.8948948948948949,race,4963
Other Hispanic,0.5581395348837209,0.9578947368421052,race,4963
Other Race - Including Multi-Racial,0.5483870967741935,0.9803921568627451,race,4963
Above 4x poverty line,0.3728813559322034,0.98,income,4963
Below poverty line,0.5420560747663551,0.8661971830985915,income,4963
Middle (2-4x),0.5159235668789809,0.9483568075117371,income,4963
Near poverty (1-2x),0.6071428571428571,0.8549019607843137,income,4963
Mexican American,0.39344262295081966,0.9266666666666666,race,4964
Non-Hispanic Asian,0.25,0.9631578947368421,race,4964
Non-Hispanic Black,0.5252525252525253,0.9448818897637795,race,4964
Non-Hispanic White,0.5685279187817259,0.9099099099099099,race,4964
Other Hispanic,0.5813953488372093,0.968421052631579,race,4964
Other Race - Including Multi-Racial,0.5161290322580645,0.9019607843137255,race,4964
Above 4x poverty line,0.375,0.9746376811594203,income,4964
Below poverty line,0.6068376068376068,0.8717948717948718,income,4964
Middle (2-4x),0.43452380952380953,0.9456264775413712,income,4964
Near poverty (1-2x),0.5901639344262295,0.908256880733945,income,4964
Mexican American,0.4918032786885246,0.9266666666666666,race,4965
Non-Hispanic Asian,0.5625,0.9526315789473684,race,4965
Non-Hispanic Black,NA,0.9173228346456693,race,4965
Non-Hispanic White,0.5228426395939086,0.9279279279279279,race,4965
Other Hispanic,0.5348837209302325,0.9894736842105263,race,4965
Other Race - Including Multi-Racial,0.45161290322580644,0.9607843137254902,race,4965
Above 4x poverty line,0.4444444444444444,0.9702602230483272,income,4965
Below poverty line,NA,0.9315068493150684,income,4965
Middle (2-4x),0.5220125786163522,0.9299065420560748,income,4965
Near poverty (1-2x),0.6165413533834586,0.9130434782608695,income,4965
Mexican American,0.39344262295081966,0.8866666666666667,race,4966
Non-Hispanic Asian,0.21875,0.9736842105263158,race,4966
Non-Hispanic Black,0.6161616161616161,0.9330708661417323,race,4966
Non-Hispanic White,0.5126903553299492,0.9129129129129129,race,4966
Other Hispanic,0.6976744186046512,0.9473684210526315,race,4966
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,4966
Above 4x poverty line,0.38028169014084506,0.9818181818181818,income,4966
Below poverty line,0.5277777777777778,0.9103448275862069,income,4966
Middle (2-4x),0.5449101796407185,0.9176470588235294,income,4966
Near poverty (1-2x),0.5470085470085471,0.8991228070175439,income,4966
Mexican American,0.5245901639344263,0.9133333333333333,race,4967
Non-Hispanic Asian,0.28125,0.9736842105263158,race,4967
Non-Hispanic Black,0.494949494949495,0.9566929133858267,race,4967
Non-Hispanic White,0.5736040609137056,0.924924924924925,race,4967
Other Hispanic,0.5348837209302325,0.9157894736842105,race,4967
Other Race - Including Multi-Racial,0.4838709677419355,0.9215686274509803,race,4967
Above 4x poverty line,0.36666666666666664,0.9851851851851852,income,4967
Below poverty line,0.5757575757575758,0.87248322147651,income,4967
Middle (2-4x),0.4620253164556962,0.9380952380952381,income,4967
Near poverty (1-2x),0.6095890410958904,0.9273504273504274,income,4967
Mexican American,0.4918032786885246,0.94,race,4968
Non-Hispanic Asian,0.28125,0.9842105263157894,race,4968
Non-Hispanic Black,0.6161616161616161,0.9291338582677166,race,4968
Non-Hispanic White,0.6091370558375635,0.9129129129129129,race,4968
Other Hispanic,0.5813953488372093,0.9263157894736842,race,4968
Other Race - Including Multi-Racial,0.6451612903225806,0.9019607843137255,race,4968
Above 4x poverty line,0.3220338983050847,0.9818181818181818,income,4968
Below poverty line,0.6851851851851852,0.8843537414965986,income,4968
Middle (2-4x),0.5384615384615384,0.9414414414414415,income,4968
Near poverty (1-2x),0.6285714285714286,0.8888888888888888,income,4968
Mexican American,0.4262295081967213,0.9466666666666667,race,4969
Non-Hispanic Asian,0.3125,0.968421052631579,race,4969
Non-Hispanic Black,0.6060606060606061,0.9330708661417323,race,4969
Non-Hispanic White,0.6040609137055838,0.9159159159159159,race,4969
Other Hispanic,0.5581395348837209,0.9578947368421052,race,4969
Other Race - Including Multi-Racial,0.41935483870967744,0.9411764705882353,race,4969
Above 4x poverty line,0.43137254901960786,0.9849056603773585,income,4969
Below poverty line,0.5631067961165048,0.8719512195121951,income,4969
Middle (2-4x),0.5149700598802395,0.9462915601023018,income,4969
Near poverty (1-2x),0.6056338028169014,0.9209486166007905,income,4969
Mexican American,0.3114754098360656,0.9466666666666667,race,4970
Non-Hispanic Asian,0.40625,0.968421052631579,race,4970
Non-Hispanic Black,0.6060606060606061,0.9409448818897638,race,4970
Non-Hispanic White,0.5736040609137056,0.8948948948948949,race,4970
Other Hispanic,0.5348837209302325,0.9473684210526315,race,4970
Other Race - Including Multi-Racial,0.5161290322580645,0.8823529411764706,race,4970
Above 4x poverty line,0.40350877192982454,0.9775280898876404,income,4970
Below poverty line,0.591304347826087,0.8958333333333334,income,4970
Middle (2-4x),0.45,0.9304556354916067,income,4970
Near poverty (1-2x),0.5960264900662252,0.8979591836734694,income,4970
Mexican American,0.3770491803278688,0.94,race,4971
Non-Hispanic Asian,0.25,0.9789473684210527,race,4971
Non-Hispanic Black,0.6262626262626263,0.9566929133858267,race,4971
Non-Hispanic White,0.5939086294416244,0.918918918918919,race,4971
Other Hispanic,0.5581395348837209,0.9578947368421052,race,4971
Other Race - Including Multi-Racial,0.5483870967741935,0.9803921568627451,race,4971
Above 4x poverty line,0.391304347826087,0.9781818181818182,income,4971
Below poverty line,0.6237623762376238,0.904,income,4971
Middle (2-4x),0.4900662251655629,0.946067415730337,income,4971
Near poverty (1-2x),0.6126760563380281,0.9385964912280702,income,4971
Mexican American,0.39344262295081966,0.9666666666666667,race,4972
Non-Hispanic Asian,0.25,0.968421052631579,race,4972
Non-Hispanic Black,0.5454545454545454,0.9133858267716536,race,4972
Non-Hispanic White,0.5482233502538071,0.8588588588588588,race,4972
Other Hispanic,0.5116279069767442,0.9368421052631579,race,4972
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,4972
Above 4x poverty line,0.3442622950819672,0.9771863117870723,income,4972
Below poverty line,0.5789473684210527,0.8835616438356164,income,4972
Middle (2-4x),0.5029239766081871,0.9243498817966903,income,4972
Near poverty (1-2x),0.5147058823529411,0.8589211618257261,income,4972
Mexican American,0.36065573770491804,0.9466666666666667,race,4973
Non-Hispanic Asian,0.4375,0.9894736842105263,race,4973
Non-Hispanic Black,0.5959595959595959,0.9212598425196851,race,4973
Non-Hispanic White,0.5380710659898477,0.9099099099099099,race,4973
Other Hispanic,0.6046511627906976,0.9789473684210527,race,4973
Other Race - Including Multi-Racial,0.4838709677419355,0.9411764705882353,race,4973
Above 4x poverty line,0.3939393939393939,0.9854014598540146,income,4973
Below poverty line,0.6631578947368421,0.9172413793103448,income,4973
Middle (2-4x),0.4578313253012048,0.9565217391304348,income,4973
Near poverty (1-2x),0.5661764705882353,0.8783269961977186,income,4973
Mexican American,0.45901639344262296,0.9333333333333333,race,4974
Non-Hispanic Asian,0.28125,0.9947368421052631,race,4974
Non-Hispanic Black,0.6565656565656566,0.9291338582677166,race,4974
Non-Hispanic White,0.5736040609137056,0.8708708708708709,race,4974
Other Hispanic,0.5813953488372093,0.9473684210526315,race,4974
Other Race - Including Multi-Racial,0.5806451612903226,0.9803921568627451,race,4974
Above 4x poverty line,0.40350877192982454,0.960431654676259,income,4974
Below poverty line,0.6122448979591837,0.8853503184713376,income,4974
Middle (2-4x),0.535031847133758,0.9150943396226415,income,4974
Near poverty (1-2x),0.6026490066225165,0.9392523364485982,income,4974
Mexican American,0.4262295081967213,0.9333333333333333,race,4975
Non-Hispanic Asian,0.28125,0.9789473684210527,race,4975
Non-Hispanic Black,0.5454545454545454,0.9291338582677166,race,4975
Non-Hispanic White,0.5532994923857868,0.918918918918919,race,4975
Other Hispanic,0.5348837209302325,0.9157894736842105,race,4975
Other Race - Including Multi-Racial,0.5483870967741935,0.9411764705882353,race,4975
Above 4x poverty line,0.42028985507246375,0.9791666666666666,income,4975
Below poverty line,0.5849056603773585,0.8863636363636364,income,4975
Middle (2-4x),0.45222929936305734,0.9462102689486552,income,4975
Near poverty (1-2x),0.5801526717557252,0.889344262295082,income,4975
Mexican American,0.4426229508196721,0.9666666666666667,race,4976
Non-Hispanic Asian,0.5,0.9526315789473684,race,4976
Non-Hispanic Black,NA,0.9448818897637795,race,4976
Non-Hispanic White,0.5786802030456852,0.8978978978978979,race,4976
Other Hispanic,0.5348837209302325,0.9473684210526315,race,4976
Other Race - Including Multi-Racial,0.5161290322580645,0.9019607843137255,race,4976
Above 4x poverty line,0.352112676056338,0.977859778597786,income,4976
Below poverty line,NA,0.9020979020979021,income,4976
Middle (2-4x),0.48520710059171596,0.9385342789598109,income,4976
Near poverty (1-2x),0.6833333333333333,0.8898305084745762,income,4976
Mexican American,0.4098360655737705,0.92,race,4977
Non-Hispanic Asian,0.4375,0.968421052631579,race,4977
Non-Hispanic Black,0.6161616161616161,0.9409448818897638,race,4977
Non-Hispanic White,0.5583756345177665,0.8978978978978979,race,4977
Other Hispanic,0.4883720930232558,0.9368421052631579,race,4977
Other Race - Including Multi-Racial,0.3870967741935484,0.9607843137254902,race,4977
Above 4x poverty line,0.3559322033898305,0.9787234042553191,income,4977
Below poverty line,0.6347826086956522,0.89375,income,4977
Middle (2-4x),0.4666666666666667,0.9326923076923077,income,4977
Near poverty (1-2x),0.5683453237410072,0.8883720930232558,income,4977
Mexican American,0.32786885245901637,0.9,race,4978
Non-Hispanic Asian,0.4375,0.9842105263157894,race,4978
Non-Hispanic Black,0.5959595959595959,0.9291338582677166,race,4978
Non-Hispanic White,0.6040609137055838,0.9159159159159159,race,4978
Other Hispanic,0.5813953488372093,0.9578947368421052,race,4978
Other Race - Including Multi-Racial,0.5483870967741935,0.9019607843137255,race,4978
Above 4x poverty line,0.46875,0.9845559845559846,income,4978
Below poverty line,0.6146788990825688,0.901840490797546,income,4978
Middle (2-4x),0.5222929936305732,0.9353348729792148,income,4978
Near poverty (1-2x),0.5639097744360902,0.8853211009174312,income,4978
Mexican American,0.4426229508196721,0.9,race,4979
Non-Hispanic Asian,0.40625,0.9421052631578948,race,4979
Non-Hispanic Black,0.5454545454545454,0.9330708661417323,race,4979
Non-Hispanic White,0.6091370558375635,0.8978978978978979,race,4979
Other Hispanic,0.627906976744186,0.9157894736842105,race,4979
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,4979
Above 4x poverty line,0.5,0.9889705882352942,income,4979
Below poverty line,0.5434782608695652,0.8630952380952381,income,4979
Middle (2-4x),0.5698924731182796,0.9182692307692307,income,4979
Near poverty (1-2x),0.5691056910569106,0.8709677419354839,income,4979
Mexican American,0.47540983606557374,0.9133333333333333,race,4980
Non-Hispanic Asian,0.34375,0.9736842105263158,race,4980
Non-Hispanic Black,NA,0.9409448818897638,race,4980
Non-Hispanic White,0.5786802030456852,0.9309309309309309,race,4980
Other Hispanic,0.5813953488372093,0.9263157894736842,race,4980
Other Race - Including Multi-Racial,0.5483870967741935,0.9411764705882353,race,4980
Above 4x poverty line,0.39705882352941174,0.9850187265917603,income,4980
Below poverty line,NA,0.8988095238095238,income,4980
Middle (2-4x),0.5605095541401274,0.9418886198547215,income,4980
Near poverty (1-2x),0.5571428571428572,0.9066666666666666,income,4980
Mexican American,0.4098360655737705,0.9466666666666667,race,4981
Non-Hispanic Asian,0.3125,0.968421052631579,race,4981
Non-Hispanic Black,0.5858585858585859,0.9251968503937008,race,4981
Non-Hispanic White,0.5685279187817259,0.924924924924925,race,4981
Other Hispanic,0.5116279069767442,0.9157894736842105,race,4981
Other Race - Including Multi-Racial,0.41935483870967744,0.8627450980392157,race,4981
Above 4x poverty line,0.35294117647058826,0.984,income,4981
Below poverty line,0.5904761904761905,0.8848484848484849,income,4981
Middle (2-4x),0.5031055900621118,0.9437939110070258,income,4981
Near poverty (1-2x),0.5658914728682171,0.8874458874458875,income,4981
Mexican American,0.32786885245901637,0.8933333333333333,race,4982
Non-Hispanic Asian,0.4375,0.9789473684210527,race,4982
Non-Hispanic Black,0.6060606060606061,0.9251968503937008,race,4982
Non-Hispanic White,0.6751269035532995,0.8828828828828829,race,4982
Other Hispanic,0.627906976744186,0.9578947368421052,race,4982
Other Race - Including Multi-Racial,0.5806451612903226,0.8823529411764706,race,4982
Above 4x poverty line,0.4716981132075472,0.9725490196078431,income,4982
Below poverty line,0.6181818181818182,0.8848484848484849,income,4982
Middle (2-4x),0.5471698113207547,0.9280575539568345,income,4982
Near poverty (1-2x),0.6524822695035462,0.864406779661017,income,4982
Mexican American,0.47540983606557374,0.9666666666666667,race,4983
Non-Hispanic Asian,0.53125,0.9578947368421052,race,4983
Non-Hispanic Black,NA,0.9212598425196851,race,4983
Non-Hispanic White,0.6040609137055838,0.8978978978978979,race,4983
Other Hispanic,0.4186046511627907,0.9157894736842105,race,4983
Other Race - Including Multi-Racial,0.6451612903225806,0.9411764705882353,race,4983
